Sim_SUOG,Sim_IC,Sim_Resnik,Sim_Wu_Palmer,Sim_Lin
0.12,0.2,0.64,0.2,0.33
0.12,0.19,0.64,0.2,0.32
0.12,0.19,0.64,0.2,0.32
0.12,0.19,0.64,0.2,0.32
0.12,0.19,0.64,0.2,0.32
0.12,0.19,0.64,0.2,0.32
0.12,0.19,0.64,0.2,0.32
0.12,0.19,0.64,0.2,0.32
0.12,0.19,0.64,0.2,0.32
0.12,0.19,0.64,0.2,0.32
0.12,0.19,0.64,0.2,0.32
0.12,0.19,0.64,0.2,0.31
0.12,0.19,0.64,0.2,0.31
0.12,0.19,0.64,0.2,0.31
0.12,0.18,0.64,0.19,0.31
0.12,0.18,0.64,0.19,0.31
0.12,0.18,0.64,0.19,0.31
0.12,0.18,0.64,0.19,0.31
0.12,0.18,0.64,0.19,0.31
0.12,0.18,0.64,0.19,0.31
0.12,0.18,0.64,0.19,0.31
0.12,0.18,0.64,0.19,0.31
0.12,0.18,0.64,0.19,0.31
0.12,0.18,0.64,0.19,0.31
0.12,0.18,0.64,0.18,0.31
0.12,0.18,0.64,0.18,0.31
0.12,0.18,0.64,0.18,0.31
0.12,0.18,0.64,0.18,0.31
0.12,0.18,0.64,0.18,0.31
0.12,0.18,0.64,0.18,0.31
0.12,0.18,0.64,0.18,0.31
0.12,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.11,0.18,0.64,0.18,0.31
0.1,0.18,0.64,0.18,0.31
0.1,0.18,0.64,0.18,0.31
0.1,0.18,0.64,0.18,0.31
0.1,0.18,0.64,0.18,0.31
0.1,0.18,0.64,0.18,0.31
0.1,0.18,0.64,0.18,0.31
0.1,0.18,0.64,0.18,0.31
0.1,0.18,0.64,0.18,0.31
0.1,0.18,0.64,0.18,0.31
0.1,0.18,0.64,0.18,0.31
0.1,0.18,0.64,0.18,0.31
0.1,0.17,0.64,0.18,0.31
0.1,0.17,0.64,0.18,0.31
0.1,0.17,0.64,0.18,0.31
0.1,0.17,0.64,0.18,0.31
0.1,0.17,0.64,0.18,0.31
0.1,0.17,0.64,0.18,0.31
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.18,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.17,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.1,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.16,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.15,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.09,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.17,0.64,0.14,0.3
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.14,0.29
0.08,0.16,0.64,0.13,0.29
0.08,0.16,0.64,0.13,0.29
0.08,0.16,0.64,0.13,0.29
0.08,0.16,0.64,0.13,0.29
0.08,0.16,0.64,0.13,0.29
0.08,0.16,0.64,0.13,0.29
0.08,0.16,0.64,0.13,0.29
0.08,0.16,0.64,0.13,0.29
0.08,0.16,0.64,0.13,0.29
0.08,0.16,0.64,0.13,0.29
0.08,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
0.07,0.16,0.64,0.13,0.29
